Epoch,Train Loss,Test Loss,Epoch Time,Total Time
1,3.667979759965092,0.42467289365828037,46.46331356372684,46.46331356372684
2,0.21496018408797682,0.35560091353952883,43.393391320016235,89.85670488374308
3,0.19995405754540116,0.4001701821386814,43.244579183869064,133.10128406761214
4,0.18822622138075532,0.3350876922532916,43.160011772066355,176.2612958396785
5,0.16463868210557847,0.3129015749320388,42.99739688076079,219.25869272043929
6,0.15436157040763646,0.3037415849789977,43.27897843904793,262.5376711594872
7,0.16121726891957222,0.37391892084851863,43.24989529000595,305.78756644949317
8,0.14730678942985834,0.3314460915327072,43.17107889987528,348.95864534936845
9,0.1384580506850034,0.34748203594237564,43.22432000003755,392.182965349406
10,0.13029340933077038,0.33649069387465713,43.370715798810124,435.5536811482161
11,0.22751881876029073,0.3221195074915886,43.11289525823668,478.6665764064528
12,0.14047464567702264,0.290178425591439,43.306932758539915,521.9735091649927
13,0.11376855271402747,0.300375697594136,43.03821928286925,565.011728447862
14,0.11872062248643488,0.305744933988899,43.01096672285348,608.0226951707155
15,0.11667788705788552,0.32346020329743624,43.19345882721245,651.2161539979279
16,0.11434346033260226,0.27888203227892516,43.093242606148124,694.309396604076
17,0.11473360480275005,0.30813085904344917,43.286638350225985,737.596034954302
18,0.12238410259597003,0.2934819203056395,43.072368373163044,780.6684033274651
19,0.10931883489713073,0.3006018969975412,43.08408968290314,823.7524930103682
20,0.1054091899516061,0.3076865338906646,43.23114957520738,866.9836425855756
21,0.10223452473524958,0.33010403929278254,43.15347681613639,910.137119401712
22,0.0970653338963166,0.2958623768389225,43.14531364897266,953.2824330506846
23,0.09945579511579127,0.2986429926380515,43.17663846118376,996.4590715118684
24,0.09603163884487004,0.29615630565211176,43.17201258894056,1039.631084100809
25,0.09015590323135257,0.33167007099837065,42.85034420341253,1082.4814283042215
26,0.09303591527510434,0.31551835695281627,43.3721939092502,1125.8536222134717
27,0.09739923716057092,0.2936648525670171,43.727078217081726,1169.5807004305534
28,0.08877434453461319,0.3537163635902107,43.59003811236471,1213.1707385429181
29,0.09615388841833919,0.3316751014254987,43.82102362718433,1256.9917621701024
30,0.0899539898452349,0.3327827905677259,43.60849862592295,1300.6002607960254
31,0.08426872471347452,0.3235923045501113,43.67403173819184,1344.2742925342172
32,0.08435435054823756,0.349456229750067,43.21280296007171,1387.487095494289
33,0.08302037358283997,0.34805812379345297,43.54974832199514,1431.036843816284
34,0.08253587062004954,0.34637027306482193,43.281443087849766,1474.3182869041339
35,0.0771222062362358,0.3018614848703146,43.56227569282055,1517.8805625969544
36,0.09745211814064532,0.29789710506796835,43.53548942273483,1561.4160520196892
37,0.08089430530555547,0.34722635705024,43.453775661066175,1604.8698276807554
38,0.08062641232740134,0.3350994341634214,43.6456006988883,1648.5154283796437
39,0.08107739464379847,0.33954367334023117,43.38014274695888,1691.8955711266026
40,0.07919670483563096,0.3168769085407257,43.52802812913433,1735.423599255737
41,0.07709198189666494,0.3632753770984709,43.43161198403686,1778.8552112397738
42,0.07981853922829032,0.33265069615095855,43.29026497108862,1822.1454762108624
43,0.07681627290789038,0.3396497041173279,43.337682457175106,1865.4831586680375
44,0.07316171039827168,0.34377538934350016,43.53244132688269,1909.0155999949202
45,0.07682679919991642,0.3255549426190555,43.32539782393724,1952.3409978188574
46,0.07267665988299996,0.3460216443985701,43.29860483016819,1995.6396026490256
47,0.0736076022963971,0.318718203920871,43.47625603526831,2039.115858684294
48,0.0776773381140083,0.34018654737621545,43.544459633063525,2082.6603183173575
49,0.07364470995496958,0.30317620757967234,43.573032272048295,2126.2333505894057
50,0.07340828620363027,0.2963732493110001,43.479551607277244,2169.712902196683
51,0.05526140481000766,0.31654030486941337,43.039780949708074,2212.752683146391
52,0.0525319769885391,0.3050051509961486,43.40305152675137,2256.1557346731424
53,0.054255116898566484,0.33207538397982717,43.186411453876644,2299.342146127019
54,0.05168466605711728,0.31875685568898915,43.39819750003517,2342.7403436270542
55,0.052653424746822566,0.3329055158980191,43.114502269774675,2385.854845896829
56,0.05112200882984325,0.3133275874704122,43.67660398920998,2429.531449886039
57,0.05251305842772126,0.3197101096622646,43.1964716790244,2472.7279215650633
58,0.052376492815092206,0.3052078208141029,42.9958451827988,2515.723766747862
59,0.050562305892817676,0.32256452009081843,42.99377577006817,2558.7175425179303
60,0.0493336796737276,0.3180196679010987,42.980250920169055,2601.6977934380993
61,0.05045773631194606,0.3012814637646079,43.28145132120699,2644.9792447593063
62,0.04927018241258338,0.31539359483867885,43.5041087763384,2688.4833535356447
63,0.04911779846763238,0.3216981868632138,43.12287457101047,2731.606228106655
64,0.049293453763239084,0.3145625888369977,43.27932066004723,2774.8855487667024
65,0.05006420138059184,0.31186148792505264,43.13484005630016,2818.0203888230026
66,0.050405308236368,0.3153720476105809,42.84964679693803,2860.8700356199406
67,0.049455953740980475,0.3206296809390187,43.2285636337474,2904.098599253688
68,0.04780623335391283,0.3024574462324381,43.29890163615346,2947.3975008898415
69,0.050407685381360354,0.3503068274445832,43.12471838109195,2990.5222192709334
70,0.05042502119205892,0.32781150851398705,42.97409644443542,3033.496315715369
71,0.04691628007916734,0.3194544479064643,43.08308423915878,3076.5793999545276
72,0.04804415390593931,0.3141118506714702,43.00147634930909,3119.5808763038367
73,0.04801057524746284,0.35059578394517305,43.102928292006254,3162.683804595843
74,0.048232515195850284,0.30681298138573765,43.30753619223833,3205.9913407880813
75,0.047879964085295795,0.3061073943413794,43.44412027578801,3249.4354610638693
76,0.047561476090922955,0.31303359331563113,43.14807713404298,3292.5835381979123
77,0.04736756345024332,0.3221805476769805,43.0344133800827,3335.617951577995
78,0.04822495912667364,0.3230286805704236,43.316838982049376,3378.9347905600443
79,0.047391768665984275,0.32111258767545225,43.09531037276611,3422.0301009328105
80,0.04753494628006592,0.3188563401810825,42.90536880074069,3464.935469733551
81,0.04656680942513049,0.31703399993479253,43.20168816810474,3508.137157901656
82,0.0468984529748559,0.3512744471430779,43.240214007906616,3551.3773719095625
83,0.04790633853059262,0.33351899301633237,43.02990330802277,3594.4072752175853
84,0.04826085291802883,0.33438188960775733,42.72343049570918,3637.1307057132944
85,0.04572289858246222,0.30599492114037274,43.32090200809762,3680.451607721392
86,0.046234650162514296,0.3045372537523508,43.03760808566585,3723.489215807058
87,0.046439004437997936,0.33112024672329426,42.80056341085583,3766.2897792179137
88,0.04633298312313855,0.3063851476833224,43.254898140672594,3809.5446773585863
89,0.04848454255843535,0.3355928734317422,43.28428517188877,3852.828962530475
90,0.047675203604158015,0.315104517955333,43.3584072701633,3896.1873698006384
91,0.04655770308338106,0.3393134138546884,43.21739225322381,3939.404762053862
92,0.04648358716629446,0.32370555931702255,43.1521399654448,3982.556902019307
93,0.04688306929543615,0.3216101999022067,43.4335215697065,4025.9904235890135
94,0.04566828854614869,0.33135980954393746,43.06952700112015,4069.0599505901337
95,0.045570531012490395,0.30808357959613203,43.076421504840255,4112.136372094974
96,0.04707820884184912,0.33205048721283675,43.272429975215346,4155.408802070189
97,0.0451956581720151,0.31175058184191584,43.295189353171736,4198.703991423361
98,0.046028482844121754,0.3240058464184403,43.129639816936105,4241.833631240297
99,0.04530347139341757,0.3051365897990763,42.96236914815381,4284.796000388451
100,0.045788104850798844,0.3159416715241969,43.07567900279537,4327.871679391246
101,0.035619565567467364,0.3163051603734493,43.11085105780512,4370.982530449051
102,0.03388505518436432,0.32081953562796117,43.19557140208781,4414.178101851139
103,0.033027524123899636,0.31124694932252167,43.35507643595338,4457.533178287093
104,0.03455605928786099,0.32629702374339103,42.93382433895022,4500.467002626043
105,0.03349117609206587,0.33422640347853305,43.021379796788096,4543.488382422831
106,0.033854267115239055,0.31371950229629875,43.46454636706039,4586.952928789891
107,0.032645262179430576,0.3066935446858406,43.08895108895376,4630.041879878845
108,0.0328434001095593,0.30383992433547974,43.11804969329387,4673.159929572139
109,0.03292500800453126,0.3147981479763985,43.09262225497514,4716.252551827114
110,0.032240425117779525,0.31893496406264604,43.382876727730036,4759.635428554844
111,0.032756275474093856,0.31276434576138856,43.19017763901502,4802.825606193859
112,0.03237278316402808,0.3066477375663817,43.258425135631114,4846.08403132949
113,0.032676300185266884,0.3133288461528718,43.36173180723563,4889.445763136726
114,0.03243591460166499,0.31966921521350744,43.004107465967536,4932.449870602693
115,0.032216872377321126,0.29821912351995705,43.00479475967586,4975.454665362369
116,0.033231938604731115,0.31618656488135455,42.884745123330504,5018.3394104857
117,0.03231205883203074,0.32092192394658925,43.322028822265565,5061.661439307965
118,0.03119987264275551,0.31561014473438265,43.40724373003468,5105.068683038
119,0.03257564597064629,0.30889008594676853,42.813150686211884,5147.881833724212
120,0.03157098974566907,0.3072112757526338,42.90038267103955,5190.782216395251
121,0.031734011974185704,0.30191426230594515,43.23583157779649,5234.018047973048
122,0.0315224317763932,0.3068576935492456,43.197296584025025,5277.215344557073
123,0.03124380998313427,0.31496281913481655,42.70037600910291,5319.915720566176
124,0.03119259529048577,0.32314973486587406,43.034700222313404,5362.950420788489
125,0.031035849943291397,0.2978265021368861,43.14791991887614,5406.098340707365
126,0.03191668987041339,0.31481742542237046,43.24843377107754,5449.346774478443
127,0.03046707423287444,0.3150855616107583,43.103680501226336,5492.450454979669
128,0.03196180924307555,0.3206992821767926,43.26253268588334,5535.712987665553
129,0.03163034408120438,0.31832704778760673,42.926498725079,5578.639486390632
130,0.03112490599742159,0.3217124621942639,42.94461775524542,5621.584104145877
131,0.030846450582612307,0.3142965711466968,43.0892747361213,5664.673378881998
132,0.03119416821980849,0.3194175883196294,43.42918287683278,5708.102561758831
133,0.02993672569282353,0.3093184380978346,42.862036684993654,5750.964598443825
134,0.03114929373608902,0.30197513779625296,43.21436371374875,5794.178962157574
135,0.030798076826613396,0.3106757600232959,42.94898285204545,5837.127945009619
136,0.03155905978055671,0.3107097624242306,43.19402101403102,5880.32196602365
137,0.03117714448366314,0.31148893432691693,43.27128453925252,5923.5932505629025
138,0.031445134892128405,0.31258227763697505,43.41456748219207,5967.007818045095
139,0.030717750489711763,0.31328525725752115,43.455444902181625,6010.463262947276
140,0.03106745063792914,0.30592093054205177,43.13076200103387,6053.59402494831
141,0.03044652205193415,0.3241369294561446,43.17304925760254,6096.767074205913
142,0.031249861873220652,0.3172760930843651,42.97378459293395,6139.740858798847
143,0.03092886700760573,0.3049011518806219,43.40997295919806,6183.150831758045
144,0.030778847041074187,0.31811647906899454,43.1825037333183,6226.333335491363
145,0.031191624409984797,0.3139057669043541,43.13707128493115,6269.470406776294
146,0.030716486035380512,0.304165105894208,43.29548344295472,6312.765890219249
147,0.030508938680868597,0.3263943662121892,43.25369799695909,6356.019588216208
148,0.030978208656888453,0.31755743984133006,43.306912675034255,6399.326500891242
149,0.03035649185301736,0.3158755004219711,43.20853211916983,6442.535033010412
150,0.030329541685059667,0.30608060736209153,43.149614879861474,6485.6846478902735
151,0.0250240254518576,0.315056626945734,43.38722367584705,6529.0718715661205
152,0.02389631691388786,0.3183632270246744,43.17054768372327,6572.242419249844
153,0.02396810711361468,0.3172359338775277,43.15548832481727,6615.397907574661
154,0.023848412671359256,0.3099473554268479,43.14527474716306,6658.543182321824
155,0.023711798841832207,0.30975991937331854,43.259690939914435,6701.802873261739
156,0.0240059088380076,0.31559197368100284,43.31487992731854,6745.117753189057
157,0.02358568607829511,0.3120139933284372,43.427249763160944,6788.545002952218
158,0.023604908308479933,0.3139304402843118,42.95212202006951,6831.497124972288
159,0.023783508171327412,0.318748937221244,43.0861540613696,6874.583279033657
160,0.023511191746219993,0.3098015184886754,43.16714669112116,6917.750425724778
161,0.02331561642116867,0.3158562847226858,43.37687216280028,6961.127297887579
162,0.023296180366305635,0.3121530326921493,43.18922233907506,7004.316520226654
163,0.02364079959806986,0.3141688316129148,42.88148980541155,7047.198010032065
164,0.023408624848816544,0.3211667723208666,43.09334687096998,7090.291356903035
165,0.02323855135939084,0.3192766645550728,43.30322326393798,7133.594580166973
166,0.023211779658449814,0.31655284530483185,43.37351613398641,7176.96809630096
167,0.02329301552497782,0.3192756554484367,43.41861301707104,7220.386709318031
168,0.023426903989166022,0.308196872305125,43.30527635989711,7263.691985677928
169,0.02321404018905014,0.321371688619256,42.85662567336112,7306.548611351289
170,0.02332820971379988,0.31610677735880016,42.73892611684278,7349.287537468132
171,0.02299802563851699,0.3139508517831564,43.11226613121107,7392.399803599343
172,0.02342309752712026,0.314994074255228,43.225690520368516,7435.625494119711
173,0.023105027271667494,0.31728629730641844,43.17605702904984,7478.801551148761
174,0.022860727071529256,0.3105340670607984,43.350716506596655,7522.152267655358
175,0.022925269844708964,0.32229375330731275,43.11462155310437,7565.266889208462
176,0.023154479458462447,0.3184836754295975,43.077240698970854,7608.344129907433
177,0.022488119807094337,0.31786326244473456,43.36721985368058,7651.7113497611135
178,0.023010943600675092,0.316241440102458,43.137057996355,7694.8484077574685
179,0.023009573847521097,0.3167458991892636,43.279860171023756,7738.128267928492
180,0.023160017833579332,0.3121658672206104,43.06791495298967,7781.196182881482
181,0.022906404118984938,0.31638424323871733,43.14942345302552,7824.3456063345075
182,0.023055174400797115,0.3152848378941417,43.45311496313661,7867.798721297644
183,0.022684012518730014,0.31737239519134164,43.264519549906254,7911.06324084755
184,0.0229038264346309,0.31472376129589974,43.26763833221048,7954.330879179761
185,0.022431135536171497,0.316702891215682,43.3738074330613,7997.704686612822
186,0.023181899901246653,0.3131667553260922,43.034038614016026,8040.738725226838
187,0.023022758492734285,0.3123659428022802,43.31165028177202,8084.05037550861
188,0.022208806737326087,0.3101345332991332,42.92686867667362,8126.977244185284
189,0.02259471248020418,0.30952950835227966,43.13498499896377,8170.112229184248
190,0.02288470361731015,0.3181204627268016,43.231601405888796,8213.343830590136
191,0.022348887698026374,0.31759253825992345,43.18807633128017,8256.531906921417
192,0.02292203945922665,0.3167455129139125,43.22590226493776,8299.757809186354
193,0.022868241472169756,0.31705974265933035,43.37294942187145,8343.130758608226
194,0.02245005611795932,0.31371882896870373,42.89654455892742,8386.027303167153
195,0.022272133843507617,0.3153779661562294,43.38370407000184,8429.411007237155
196,0.022867853518109767,0.31646575218066575,43.55032698903233,8472.961334226187
197,0.02275802704389207,0.3235002979263663,43.44829132826999,8516.409625554457
198,0.022453138348646463,0.31813939156010745,43.355363314040005,8559.764988868497
199,0.022512063136091456,0.3176336832344532,43.58822952117771,8603.353218389675
200,0.02230873910826631,0.3172272088751197,43.14939564606175,8646.502614035737
201,0.019683833584422245,0.31420259912498294,43.47218356002122,8689.974797595758
202,0.01915115911164321,0.3126900498289615,43.2304463069886,8733.205243902747
203,0.01930606587557122,0.3169361543096602,43.64389135688543,8776.849135259632
204,0.019085556310601534,0.3177417848445475,43.2383227921091,8820.087458051741
205,0.01912033275817521,0.3163458846323192,42.95781135093421,8863.045269402675
206,0.019102794884238394,0.3164422139339149,43.20852409536019,8906.253793498036
207,0.01907950746943243,0.31491805708035825,43.08205801900476,8949.33585151704
208,0.019096687268465758,0.3145214574970305,43.173478852026165,8992.509330369066
209,0.018996544321998952,0.31891254272311925,43.18833507411182,9035.697665443178
210,0.019028654027497396,0.31382058080285785,43.2315824162215,9078.9292478594
211,0.018863458228297533,0.31558659007772805,43.51793028693646,9122.447178146336
212,0.019044132275739686,0.3200116977468133,43.34112821193412,9165.78830635827
213,0.01890225984971039,0.31486688965931536,43.16568638011813,9208.953992738388
214,0.018814607998356225,0.31565917564556,43.05696528498083,9252.01095802337
215,0.018928099184995516,0.3100960113760084,43.19468909408897,9295.205647117458
216,0.018942166290944442,0.31407317413017155,43.24610706791282,9338.451754185371
217,0.018977437772555276,0.3155808377079666,43.12629736214876,9381.57805154752
218,0.018721604214515537,0.3198692957125604,43.05580189405009,9424.63385344157
219,0.018969265803461893,0.3152566427923739,43.22594424895942,9467.85979769053
220,0.01869995506829582,0.3185464505851269,43.6041815453209,9511.46397923585
221,0.018634258086094632,0.31856881340965626,43.053176478948444,9554.517155714799
222,0.018868190608918665,0.31454168767668306,43.67015880392864,9598.187314518727
223,0.01863707587821409,0.31982824465259907,43.590996340848505,9641.778310859576
224,0.018536698044044897,0.31386799694038925,42.91539210965857,9684.693702969234
225,0.01869929091189988,0.3136864930205047,43.132535839919,9727.826238809153
226,0.018669553585350513,0.31732506524771453,42.94589713867754,9770.772135947831
227,0.018591739508556204,0.3137214816175401,43.07130438229069,9813.843440330122
228,0.018608040871331468,0.3205440360866487,43.17517113313079,9857.018611463252
229,0.018499887542566283,0.31345163119956854,43.28127238666639,9900.299883849919
230,0.018455567305209114,0.318359940610826,43.13804575288668,9943.437929602806
231,0.018495616097934545,0.3169402546621859,43.439328212291,9986.877257815097
232,0.018529223513323815,0.3109077462926507,43.111450826749206,10029.988708641846
233,0.01844928466831334,0.3111354031227529,43.190275707282126,10073.178984349128
234,0.01856973804649897,0.3186973967961967,43.122332831379026,10116.301317180507
235,0.01840988246491179,0.31831408981233833,43.2303976053372,10159.531714785844
236,0.018546800919575616,0.31855626733973624,43.47786451270804,10203.009579298552
237,0.01841641528531909,0.32120544113218785,42.74279258958995,10245.752371888142
238,0.0184212602279149,0.3205483019724488,42.809341200161725,10288.561713088304
239,0.018411155465291814,0.3244059165939689,43.042622197885066,10331.604335286189
240,0.018347683041356505,0.31541892847046255,43.10857247374952,10374.712907759938
241,0.01837041841004975,0.31579964987933634,42.883833268191665,10417.59674102813
242,0.018374794215196742,0.3195547673106194,42.98925532633439,10460.585996354464
243,0.018363729338161647,0.311891185073182,43.51313487906009,10504.099131233525
244,0.018449937768746167,0.31774552167393266,43.2044777488336,10547.303608982358
245,0.018475442257476972,0.3158599976636469,43.37891654111445,10590.682525523473
246,0.018108599631814284,0.3175949068367481,42.87653841730207,10633.559063940775
247,0.018550239611649887,0.31787490133196117,43.32742369128391,10676.886487632059
248,0.01831133700092323,0.32048325004056094,43.01177704380825,10719.898264675867
249,0.018270563713740556,0.3163445460237563,43.1392087941058,10763.037473469973
250,0.018369860862148927,0.31783538047224286,43.12348212022334,10806.160955590196
251,0.016824723354075102,0.31765403294935823,43.22066831635311,10849.381623906549
252,0.016714795000152664,0.3182431446202099,43.29501924710348,10892.676643153653
253,0.01665580816450529,0.3170882110763341,42.87374461721629,10935.550387770869
254,0.0166265414794907,0.318013060875237,43.106533757876605,10978.656921528745
255,0.016555532498750837,0.31930380918085577,43.38368113245815,11022.040602661204
256,0.016658278377726675,0.31879905017092824,43.443482872564346,11065.484085533768
257,0.016587005620822312,0.31935369128361346,43.556402870919555,11109.040488404687
258,0.01660623406758532,0.3180635485984385,43.293852706905454,11152.334341111593
259,0.01655172519152984,0.317281875628978,43.231176239904016,11195.565517351497
260,0.016570652686059475,0.31780834620818493,43.293128525838256,11238.858645877335
261,0.016538292173063383,0.32022661320865153,42.95820839935914,11281.816854276694
262,0.016610208125784995,0.3196379130333662,43.12940941378474,11324.94626369048
263,0.01655342914047651,0.31867421232163906,43.30639925878495,11368.252662949264
264,0.016491535290842876,0.3179745863750577,43.06310937879607,11411.31577232806
265,0.016551118394127116,0.31790852872654796,43.43755774293095,11454.753330070991
266,0.016451904512941838,0.31913437543436884,43.12286979705095,11497.876199868042
267,0.0164247128542047,0.31734292399138214,43.07469647331163,11540.950896341354
268,0.01645249270601198,0.3201233722642064,43.14755337499082,11584.098449716344
269,0.01642154755885713,0.3169316664058715,43.225544111803174,11627.323993828148
270,0.016447383540216833,0.3167139074299484,43.18710843287408,11670.511102261022
271,0.016452292593894528,0.32119457677006724,43.16221306286752,11713.67331532389
272,0.016335637184092776,0.317559412792325,43.301494914107025,11756.974810237996
273,0.016369665276724846,0.3205464162491262,43.10415432602167,11800.078964564018
274,0.016360252160811797,0.31805484801530837,43.009457477834076,11843.088422041852
275,0.016326216688612477,0.3208719566464424,43.06375621818006,11886.152178260032
276,0.016350149029167368,0.3185468142107129,43.09289372107014,11929.245071981102
277,0.016351117562735454,0.32081147311255337,42.87452914612368,11972.119601127226
278,0.016306864150101318,0.3158977108355612,42.82280468614772,12014.942405813374
279,0.016295908163301648,0.3204804423451424,43.11937710503116,12058.061782918405
280,0.016295445022406055,0.3201656649261713,43.155599872116,12101.21738279052
281,0.01626571046304889,0.319974737521261,43.08649242203683,12144.303875212558
282,0.01627782025723718,0.3208479730039835,42.97263806499541,12187.276513277553
283,0.016223940103081987,0.32114750165492295,43.32949532661587,12230.606008604169
284,0.016273575527593495,0.31818085400387647,43.14975727070123,12273.75576587487
285,0.01620820366195403,0.316177539601922,42.63806945923716,12316.393835334107
286,0.016299241055967285,0.3184168201312423,43.056964655872434,12359.45079998998
287,0.016259410597849636,0.31751140566542746,43.102927709929645,12402.55372769991
288,0.01612817066605203,0.3221694127842784,43.3655208372511,12445.91924853716
